11.0000	1.0000
11.1000	0.9819
11.2000	0.9642
11.3000	0.9468
11.4000	0.9299
11.5000	0.9132
11.6000	0.8969
11.7000	0.8808
11.8000	0.8650
11.9000	0.8496
12.0000	0.8343
12.1000	0.8190
12.2000	0.8040
12.3000	0.7893
12.4000	0.7747
12.5000	0.7603
12.6000	0.7461
12.7000	0.7320
12.8000	0.7182
12.9000	0.7045
13.0000	0.6911
13.1000	0.6780
13.2000	0.6652
13.3000	0.6526
13.4000	0.6401
13.5000	0.6278
13.6000	0.6157
13.7000	0.6038
13.8000	0.5920
13.9000	0.5806
14.0000	0.5696
14.1000	0.5586
14.2000	0.5478
14.3000	0.5371
14.4000	0.5266
14.5000	0.5164
14.6000	0.5063
14.7000	0.4964
14.8000	0.4868
14.9000	0.4774
15.0000	0.4682
15.1000	0.4591
15.2000	0.4501
15.3000	0.4414
15.4000	0.4328
15.5000	0.4243
15.6000	0.4161
15.7000	0.4080
15.8000	0.4001
15.9000	0.3924
16.0000	0.3848
16.1000	0.3773
16.2000	0.3700
16.3000	0.3628
16.4000	0.3557
16.5000	0.3488
16.6000	0.3422
16.7000	0.3357
16.8000	0.3293
16.9000	0.3230
17.0000	0.3169
