15.30	44.1
15.30	44.2
15.32	44.2
15.32	44.2
15.33	44.2
15.33	44.3
15.35	44.3
15.35	44.3
15.37	44.3
15.37	44.3
15.38	44.3
15.38	44.4
15.40	44.3
15.40	44.3
15.42	44.3
15.42	44.4
15.43	44.4
15.43	44.5
15.45	44.4
15.45	44.3
15.47	44.2
15.47	44.0
15.48	43.9
15.48	43.8
15.50	43.8
15.50	43.8
15.52	43.8
15.52	43.7
15.53	43.6
15.53	43.5
15.55	43.5
15.55	43.4
15.57	43.4
15.57	43.4
15.58	43.4
15.58	43.4
15.60	43.4
15.60	43.3
15.62	43.3
15.62	43.2
15.63	43.2
15.63	43.1
15.65	43.0
15.65	42.9
15.67	42.8
15.67	42.8
15.68	42.8
15.68	42.9
15.70	42.9
15.70	42.9
15.72	42.8
15.72	42.6
15.73	42.4
15.73	42.2
15.75	42.0
15.75	41.9
15.77	41.8
15.77	41.7
15.78	41.8
15.78	41.9
15.80	41.9
15.80	41.8
15.82	41.7
15.82	41.6
15.83	41.5
15.83	41.4
15.85	41.3
15.85	41.3
15.87	41.3
15.87	41.2
15.88	41.1
15.88	41.0
15.90	41.1
15.90	41.2
15.92	41.3
15.92	41.4
15.93	41.4
15.93	41.4
15.95	41.5
15.95	41.5
15.97	41.6
15.97	41.7
15.98	41.8
15.98	41.8
16.00	41.9
16.00	42.0
16.02	42.0
16.02	42.1
16.03	42.1
16.03	42.1
16.05	41.9
16.05	41.6
16.07	41.2
16.07	40.9
16.08	40.6
16.08	40.4
16.10	40.3
16.10	40.4
16.12	40.7
16.12	41.0
16.13	41.3
16.13	41.4
16.15	41.4
16.15	41.4
16.17	41.5
16.17	41.5
16.18	41.6
16.30	41.1
16.32	41.2
16.45	38.0
16.48	37.9
16.48	37.8
16.50	37.8
16.50	37.9
16.52	38.1
16.52	38.3
16.53	38.4
16.53	38.5
16.55	38.5
16.55	38.4
16.57	38.3
16.57	38.2
16.58	38.1
16.58	38.2
16.60	38.2
16.60	38.3
16.62	38.2
16.62	38.1
16.63	38.0
16.63	38.0
16.65	38.0
16.65	38.1
16.67	38.2
16.67	38.3
16.68	38.4
16.68	38.5
16.70	38.3
16.70	38.2
16.72	38.0
16.72	37.9
16.73	37.8
16.73	37.7
16.75	37.7
16.75	37.7
16.77	37.9
16.77	37.9
16.78	37.9
16.78	37.8
16.80	37.8
16.80	37.9
16.82	37.9
16.82	37.9
16.83	37.8
16.83	37.7
16.85	37.6
16.85	37.6
16.87	37.5
16.87	37.5
16.88	37.4
16.88	37.4
16.90	37.3
16.90	37.2
16.92	37.1
16.92	37.2
16.93	37.2
16.93	37.2
16.95	37.1
16.95	37.2
16.97	37.2
16.97	37.2
16.98	37.2
16.98	37.3
17.00	37.3
17.00	37.3

